일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
2020-01-22,3.2,0,1.2,3호선,고속터미널,118987,0
2020-01-23,5.2,0,1.6,3호선,고속터미널,153142,0
2020-01-24,3.8,0,1.3,3호선,고속터미널,96602,1
2020-01-25,4.8,0,1.1,3호선,고속터미널,61326,1
2020-01-26,5.9,0,1.3,3호선,고속터미널,96313,0
2020-01-27,6.3,1,1.7,3호선,고속터미널,104224,1
2020-01-28,7.6,0,1.3,3호선,고속터미널,95320,0
2020-01-29,6.5,0,1.2,3호선,고속터미널,90737,0
2020-01-30,6,0,1.3,3호선,고속터미널,91689,0
2020-01-31,4,0,1.2,3호선,고속터미널,100904,1
2020-02-01,2.8,0,1.2,3호선,고속터미널,95750,1
2020-02-02,2.2,0,1.2,3호선,고속터미널,71863,0
2020-02-03,0.4,0,2.2,3호선,고속터미널,79539,0
2020-02-04,-0.5,0.5,1.5,3호선,고속터미널,78235,0
2020-02-05,-7.4,0,1.5,3호선,고속터미널,78210,0
2020-02-06,-5.3,0,1.5,3호선,고속터미널,78774,0
2020-02-07,-0.6,0,1.4,3호선,고속터미널,93395,1
